region,comuna,titulo,fecha,bajada,link,medio,label,score
Valparaíso,Juan Fernández,Columna de opinión «Educación Ambiental: el desafío del Siglo XXI»,2021-01-25,Columna de opinión de Juan Fernández Bustamante Seremi (s) del Medio Ambiente RM. Durante los últimos meses el Planeta Tierra se ha visto,https://mma.gob.cl/columna-de-opinion-educacion-ambiental-el-desafio-del-siglo-xxi/,mma.gob.cl,otros,0.7151447534561157
Valparaíso,Juan Fernández,Tesoro maldito,2019-10-06,"La idea del empresario estadounidense de usar una retroexcavadora en el Parque Nacional Juan Fernández no solo gatilló una pugna con Conaf,",https://www.latercera.com/la-tercera-domingo/noticia/tesoro-maldito/848520/,La Tercera,otros,0.6480655074119568
Valparaíso,Juan Fernández,Desde Valparaíso a Biobío: entre los bosques y maravillas de los parques nacionales del centro de Chile,2023-10-02,Nuestros colaboradores Benjamín Valenzuela e Ignacia Jory continúan recorriendo el país a través del proyecto “Electroruta: Parques,https://laderasur.com/fotografia/desde-valparaiso-a-biobio-entre-los-bosques-y-maravillas-de-los-parques-nacionales-del-centro-de-chile/,Ladera Sur,otros,0.7933954000473022
Valparaíso,Juan Fernández,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,otros,0.510887622833252
Valparaíso,Juan Fernández,Reglamento inédito en Chile evitará el transporte de especies invasoras dentro del Parque Nacional Archipiélago Juan Fernández,2016-04-28,"La normativa, aprobada por CONAF en enero de este año, busca controlar y fiscalizar toda la carga que se transporte desde la isla Robinson",https://www.diariosustentable.com/2016/04/reglamento-inedito-en-chile-evitara-el-transporte-de-especies-invasoras/,Diario Sustentable,otros,0.5931151509284973
Valparaíso,Juan Fernández,Sequía en Chile: la falta de agua y comida mata a miles de animales en Putaendo,2019-09-17,"Los crianceros han decidido organizarse para intentar trasladar su ganado hacia el sur e intentar salvarlo. La sobredemanda de agua,",https://es.mongabay.com/2019/09/chile-sequia-en-putaendo/,Mongabay - Conservation News,conflicto ambiental,0.8325700759887695
Valparaíso,Juan Fernández,Tsunami paso a paso: los escandalosos errores y omisiones del SHOA y la ONEMI,2012-01-18,"En Valparaíso, los marinos del SHOA mantuvieron la cancelación de la alarma de tsunami pese a que la oceanógrafa de turno les advirtió del",https://www.ciperchile.cl/2012/01/18/tsunami-paso-a-paso-los-escandalosos-errores-y-omisiones-del-shoa-y-la-onemi/,- CIPER Chile,conflicto ambiental,0.9096192121505736
Valparaíso,Juan Fernández,846 barriles de oro: así se informaba en 1998 del tesoro de Juan Fernández,2019-10-18,"La Estrella de Valparaíso recordó artículos publicados ese año, tras un viaje al archipiélago. ""Nosotros ya encontramos algo que es muy",https://www.soychile.cl/Valparaiso/Sociedad/2019/09/24/616728/846-barriles-de-oro-asi-se-informaba-en-1998-del-tesoro-de-Juan-Fernandez.aspx,soychile.cl,otros,0.6362587213516235
Valparaíso,Juan Fernández,Alcaldes de la Región de Valparaíso entregan carta al Presidente de la República para que reconsidere los alcances del presupuesto 2024,2023-10-11,"Durante la instancia, que también contó con la presencia de dirigentes sociales de la región, las autoridades se reunieron con la ministra",https://g5noticias.cl/2023/10/11/alcaldes-de-la-region-de-valparaiso-entregan-carta-al-presidente-de-la-republica-para-que-reconsidere-los-alcances-del-presupuesto-2024/,G5noticias,otros,0.5746511816978455
Valparaíso,Juan Fernández,Constituyente Camila Zárate Zárate participará este miércoles en Conversaciones Eco-Constituyentes,2021-07-20,"Este miércoles 21 de julio se realizará la quinta sesión del programa «Conversaciones Eco-Constituyentes»,",https://resumen.cl/articulos/constituyente-camila-zarate-zarate-participara-este-miercoles-en-conversaciones-eco-constituyentes,Resumen.cl,otros,0.6277861595153809
Valparaíso,Juan Fernández,"Temporal en Juan Fernández: 5 viviendas anegadas, 4 familias damnificadas y clases suspendidas",2018-06-17,"El sistema frontal ya pasó con mayor fuerza por el archipiélago durante la tarde de ayer y esta noche. Además, hay problemas en el",https://www.soychile.cl/Valparaiso/Sociedad/2018/05/29/536046/Temporal-en-Juan-Fernandez-5-viviendas-anegadas-4-familias-damnificadas-y-clases-suspendidas.aspx,soychile.cl,otros,0.62666255235672
Valparaíso,Juan Fernández,Las playas de Isla de Pascua son las más contaminadas con residuos plásticos en el país,2018-06-18,"Parece paradójico, pero es así: las playas de Isla de Pascua son las que reciben más plástico, a pesar de",https://www.biobiochile.cl/noticias/nacional/region-de-valparaiso/2018/06/18/las-playas-de-isla-de-pascua-son-las-mas-contaminadas-con-residuos-plasticos-en-el-pais.shtml,BioBioChile,otros,0.5697354674339294
Valparaíso,Juan Fernández,Pingüino que había varado en Juan Fernández fue devuelto a su hábitat en Cachagua,2013-03-13,"El ave que había llegado hasta la Isla junto a un compañero que no sobrevivió, aterrizó ayer en Viña del Mar en perfecto estado.140 個月前",https://www.soychile.cl/Valparaiso/Sociedad/2013/03/12/160092/Pingino-que-habia-varado-en-Juan-Fernandez-fue-devuelto-a-su-habitat-en-Cachagua.aspx,soychile.cl,otros,0.5801699161529541
Valparaíso,Juan Fernández,Naviera Transmarko de Puerto Montt inició los viajes a las islas Juan Fernández,2014-10-14,"En esta jornada zarpó desde Valparaíso la motonave Antonio, que tendrá a cargo el cabotaje con Robinson Crusoe y el archipiélago por los",https://www.soychile.cl/Puerto-Montt/Sociedad/2014/10/10/279655/Naviera-de-Transmarko-de-Puerto-Montt-inicio-los-viajes-a-las-islas-Juan-Fernandez.aspx%3Ffb_comment_id%3D769582013102130_770165789710419,SoyChile.cl,otros,0.6959760189056396
Valparaíso,Juan Fernández,Greenpeace recrea impactantes imágenes sobre un Chile donde escasea el agua,2021-04-12,"Greenpeace, con miras al proceso constituyente, editó lugares icónicos de Chile digitalmente para crear conciencia sobre la escasez del",https://www.rockandpop.cl/2021/04/greenpeace-recrea-impactantes-imagenes-sobre-un-chile-donde-escasea-el-agua/,Rock&Pop,otros,0.5290234088897705
Valparaíso,La Cruz,INIA La Cruz e INFOR presentarán estudio sobre Alimentos Libres de Deforestación en la Región de Valparaíso,2024-07-08,Dos días de campo y un taller abordarán las oportunidades de acceso a los mercados mundiales y los desafíos que impone la Unión Europea en,https://www.portalagrochile.cl/2024/07/08/inia-la-cruz-e-infor-presentaran-estudio-sobre-alimentos-libres-de-deforestacion-en-la-region-de-valparaiso/,Portal Agro Chile,otros,0.6230981945991516
Valparaíso,La Cruz,Humedales concentran el 27% de los conflictos socioambientales relacionados a vegetación nativa en la Región de Valparaíso,2024-02-08,"Mediante el trabajo territorial del Proyecto “Justicia Ambiental, Derechos Humanos y Cambio Climático” de Fundación Terram, financiado por",https://laliguanoticias.cl/2024/02/08/humedales-concentran-el-27-de-los-conflictos-socioambientales-relacionados-a-vegetacion-nativa-en-la-region-de-valparaiso/,laliguanoticias.cl,conflicto ambiental,0.7533143758773804
Valparaíso,La Cruz,La Cruz es la comuna menos vulnerable de la Región de Valparaíso,2019-12-12,"Esta semana el Gobierno Regional, a través del Jefe de la División de Desarrollo Social y Humano, dio a conocer los resultados del Índice de",https://www.radiofestival.cl/la-cruz-es-la-comuna-menos-vulnerable-de-la-region-de-valparaiso/,Radio Festival,otros,0.661492109298706
Valparaíso,La Cruz,Expertos desarrollan estudios para mejorar la tolerancia de los tomates al estrés,2022-07-26,"Los investigadores está trabajando en aumentar la tolerancia del tomate a la salinidad y falta de agua, problema que afecta su rendimiento.27 個月前",https://redagricola.com/expertos-desarrollan-estudios-para-mejorar-la-tolerancia-de-los-tomates-al-estres/,Redagrícola,otros,0.7322531938552856
Valparaíso,La Cruz,EFE Valparaíso – EFE Trenes de Chile,2023-01-01,Cien estudiantes viajaron en Tren para participar en el Festival Internacional Ojo de Pescado. De un verdadero “viaje de película” disfrutó esta mañana un,https://www.efe.cl/category/efe-valparaiso/,EFE,otros,0.6712501049041748
Valparaíso,La Cruz,Expertos chilenos buscan aumentar la tolerancia de los tomates a la sequía y salinidad,2022-07-13,"En Chile existen alrededor de mil 500 hectáreas que presentan problemas de salinidad y alta presencia de carbonatos, debido principalmente a",https://www.simfruit.cl/expertos-chilenos-buscan-aumentar-la-tolerancia-de-los-tomates-a-la-sequia-y-salinidad/,Simfruit,otros,0.6215287446975708
Valparaíso,La Cruz,Plebiscito en Valparaíso: en Reñaca se concentró el rechazo y el apruebo movilizó a un “nuevo votante urbano”,2020-11-27,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas",https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,otros,0.510887622833252
Valparaíso,La Cruz,Alcaldes de la Región de Valparaíso entregan carta al Presidente de la República para que reconsidere los alcances del presupuesto 2024,2023-10-11,"Durante la instancia, que también contó con la presencia de dirigentes sociales de la región, las autoridades se reunieron con la ministra",https://g5noticias.cl/2023/10/11/alcaldes-de-la-region-de-valparaiso-entregan-carta-al-presidente-de-la-republica-para-que-reconsidere-los-alcances-del-presupuesto-2024/,G5noticias,otros,0.5746511816978455
Valparaíso,La Cruz,"Golpe al mentón para La Calera, Quillota y La Cruz: Sondajes arqueológicos retrasarían hasta en 2 años la extensión del Metro de Valparaíso",2023-03-31,Observación del Consejo de Monumentos Nacionales ante el Sistema de Evaluación Ambiental da cuenta de la ejecución de más de mil pozos,https://puranoticia.pnt.cl/regiones/golpe-al-menton-para-la-calera-quillota-y-la-cruz-sondajes,Home Puranoticia,conflicto ambiental,0.6089752912521362
Valparaíso,La Cruz,Comunidades presentan 16 recursos de reclamación contra proyecto El Soldado,2022-10-14,Compartir. Reclaman que sus observaciones ciudadanas no fueron debidamente consideradas y que el proyecto les afecta en diversos ámbitos,https://www.reporteminero.cl/noticia/noticias/2022/10/co-recursos-reclamacion-contra-proyecto-el-soldado-anglo-american,Reporte Minero,otros,0.5476155877113342
Valparaíso,La Cruz,Agrupaciones de Región de Valparaíso exigen a Comisión de Medio Ambiente del Senado reconocer el olor como agente contaminante,2020-06-01,"Los 29 firmantes esperan ser oídos y solicitan que se dé pronta tramitación al proyecto de ley que modifica la ley N°19.300,",https://www.elmostrador.cl/noticias/2020/06/01/agrupaciones-de-region-de-valparaiso-exigen-a-comision-de-medio-ambiente-del-senado-reconocer-el-olor-como-agente-contaminante/,El Mostrador,otros,0.5745199918746948
Valparaíso,La Cruz,Agrícola La Quebrada del Ají de Quillota: un ejemplo de sostenibilidad con enfoque de género,2022-12-26,"Luego de egresar y trabajar un tiempo en el área de certificaciones en la construcción, la ingeniera civil Carolina Salas Muñoz, gerente de",http://www.indap.gob.cl/noticias/agricola-la-quebrada-del-aji-de-quillota-un-ejemplo-de-sostenibilidad-con-enfoque-de,Indap,otros,0.654674768447876
Valparaíso,La Cruz,Incendio afectó a una vivienda en cerro de Valparaíso: se realizó corte de energía,2024-10-21,Chilquinta informó que la reposición se llevará a cabo a eso de las 23:30 horas.1 個月前,https://www.soychile.cl/Valparaiso/Sociedad/2024/10/10/879974/incendio-afecto-vivienda-cerro-valparaiso.html,SoyChile.cl,conflicto ambiental,0.720332145690918
Valparaíso,La Cruz,Comunidades lanzan nueva arremetida contra minera Anglo American por proyecto El Soldado,2022-10-12,Opositores al proyecto de Anglo American denominado “Continuidad Operacional Fase V El Soldado” presentaron 16 reclamaciones en contra de la,https://www.latercera.com/pulso-pm/noticia/comunidades-lanzan-nueva-arremetida-contra-minera-anglo-american-por-proyecto-el-soldado/PN4JWQQTEFDN3NT7YPUUH6VRMY/,La Tercera,conflicto ambiental,0.5554730296134949
Valparaíso,La Cruz,Los cerros se pintan de verde mientras desaparece el agua y los ecosistemas nativos,2021-01-06,"Los bosques, el agua y las comunidades de la zona central del país se ven amenazados por cultivos agrícolas. Estos cultivos han fragmentado",https://www.cienciaenchile.cl/los-cerros-se-pintan-de-verde-mientras-desaparece-el-agua-y-los-ecosistemas-nativos/,Ciencia en Chile,otros,0.7062315940856934
Valparaíso,La Cruz,Medio Ambiente finaliza estudio que identifica fuentes de contaminación difusa en el Río Aconcagua y avanza en la elaboración de norma secundaria de calidad del agua,2016-02-29,"Con el objetivo de identificar las principales fuentes de emisión difusa (contaminación) en el río Aconcagua y sus afluentes,",https://mma.gob.cl/medio-ambiente-finaliza-estudio-que-identifica-fuentes-de-contaminacion-difusa-en-el-rio-aconcagua-y-avanza-en-la-elaboracion-de-norma-secundaria-de-calidad-del-agua/,mma.gob.cl,otros,0.5010526180267334
Valparaíso,La Cruz,Alcaldes de la Región de Valparaíso entregan carta al Presidente de la República para que reconsidere los alcances del presupuesto 2024,2023-10-11,El presupuesto de la nación considerado para el 2024 asignado al Gobierno Regional de Valparaíso para subvencionar tanto su funcionamiento,https://www.tuopinas.cl/2023/10/11/alcaldes-de-la-region-de-valparaiso-entregan-carta-al-presidente-de-la-republica-para-que-reconsidere-los-alcances-del-presupuesto-2024/,tuopinas.cl,otros,0.5746511816978455
Valparaíso,La Cruz,Bajo la lupa: los mayores proyectos de infra...,2018-01-01,"El más grande, correspondiente a obras portuarias por US$3.500 millones en San Antonio, ha estado en evaluación durante más de dos años.26 個月前",https://www.bnamericas.com/es/reportajes/bajo-la-lupa-los-mayores-proyectos-de-infraestructura-de-chile-en-evaluacion-ambiental,BNamericas,otros,0.7770001888275146
Valparaíso,La Cruz,Universidad de Valparaíso inicia Programa piloto de Reciclaje de Orgánicos,2023-05-12,El lunes 8 de mayo se realizó la instalación de una vermicompostera en la Escuela de Administración Hotelera y Gastronómica de la,https://www.radiofestival.cl/universidad-de-valparaiso-inicia-programa-piloto-de-reciclaje-de-organicos/,Radio Festival – La radio en colores de Chile,otros,0.6532964110374451
