id_noticia,id_accion_contenciosa,id_conflicto,fecha,link,medio,tipo_medio,region,columna,localidad_accion,periodo,tipo_energia,subtipo_renovable,tipo_conflicto,tipo_accion,tipo_actor_demandante,actor_demandante,tipo_actor_demandado,actor_demandado,bajada
,,,2024-09-20,https://www.diarioelcentro.cl/2024/09/12/conflicto-ambiental-en-antofagasta-prohibicion-de-ramadas-en-humedal-la-chimba-abre-debate-sobre-el-rio-claro-en-talca/,Diario El Centro,,Maule,Talca,,,,,,,,,,,La resolución abre el debate sobre la realización de este tipo de actividades que son una amenaza para el ecosistema de los humedales.2 個月前
,,,2023-02-19,https://mma.gob.cl/region-del-maule-calidad-del-aire-que-se-ha-visto-afectada-por-humo-originado-por-incendios-forestales/,mma.gob.cl,,Maule,Talca,,,,,,,,,,,Seremi del Medio Ambiente de la Región del Maule informó sobre monitoreo en línea de las concentraciones ambientales del material
,,,2022-12-20,https://portal.sma.gob.cl/index.php/sma-inicia-sancionatorio-contra-faenadora-coexca-en-la-region-del-maule/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Maule,Talca,,,,,,,,,,,"La instalación, ubicada en la comuna de Maule, incumplió las medidas relativas al estudio de impacto de olores y la plantación de eucaliptos"
,,,2022-12-20,https://www.indh.cl/indh-de-maule-se-reunio-con-vecinos-de-san-javier-e-incorporara-pugna-por-planta-de-cerdos-a-mapa-de-conflictos-socioambientales/,Instituto Nacional de Derechos Humanos (INDH),,Maule,Talca,,,,,,,,,,,"Se trata de un criadero de la empresa Coexca, que motivó una resolución de la justicia en defensa de los residentes de seis comunidades"
,,,2023-10-21,https://www.induambiente.com/actualidad/noticias/en-coyhaique-talca-y-maule-aumentaron-episodios-criticos-por-mala-calidad-del-aire,Induambiente,,Maule,Talca,,,,,,,,,,,"Martes 3 de octubre de 2023.- Un nuevo periodo de Gestión de Episodios Críticos (GEC) concluyó en Coyhaique, el cual se extendió por 6 meses entre el 1 de"
,,,2020-10-18,https://www.uautonoma.cl/noticias/diagnostico-economico-y-social-del-maule-realizado-por-el-ceges-muestra-problematicas-de-urgente-atencion/,Universidad Autónoma de Chile,,Maule,Talca,,,,,,,,,,,"Así lo explica el investigador Dr. Guillermo Riquelme, quien señala que este diagnóstico sirve de base para el análisis y discusión social"
,,,2024-09-20,https://radiojgm.uchile.cl/eduardo-gudynas-experto-en-transicion-ecologica-si-planteamos-alternativas-tenemos-una-meta-donde-ir/,Radio JGM,,Maule,Talca,,,,,,,,,,,"El investigador uruguayo orientó el taller “Extractivismos: Transiciones y alternativas”, realizado en Talca, donde se exploraron"
,,,2023-06-21,https://cooperativa.cl/noticias/pais/medioambiente/contaminacion/emergencia-ambiental-linares-vive-critico-episodio-de-contaminacion/2023-06-14/110015.html,Cooperativa.cl,,Maule,Talca,,,,,,,,,,,"El principal problema de la comuna maulina es el consumo de leña y otros dendroenergéticos sólidos. Además, Talca y Maule están hoy bajo"
,,,2024-08-21,https://www.diarioelheraldo.cl/noticia/realizan-primer-workshop-cientifico-escolar-para-mujeres-en-el-maule-,Diario El Heraldo Linares,,Maule,Talca,,,,,,,,,,,"Más de cuarenta estudiantes de enseñanza media presentaron investigaciones en ciencia, tecnología, ingeniería y matemáticas en la Facultad"
,,,2022-01-18,https://www.utalca.cl/noticias/impacto-del-cambio-climatico-en-las-empresas/,Universidad de Talca,,Maule,Talca,,,,,,,,,,,"Investigación analizará los efectos de la sequía en firmas mineras y agrícolas, así como los incentivos y presiones que reciben las"
,,,2021-01-17,https://www.miparque.cl/es/talca-tendra-un-nuevo-pulmon-verde-gracias-a-la-ong-club-del-arbol/,Fundación Mi Parque,,Maule,Talca,,,,,,,,,,,Club del Árbol es una ONG talquina de más de 20 años que recientemente postuló y ganó un Fondo de Protección Ambiental del Ministerio de Medio Ambiente.46 個月前
,,,2019-09-17,https://www.indh.cl/indh-presenta-recurso-de-proteccion-por-contaminacion-ambiental-de-planta-de-faenadora-de-cerdos-en-el-maule/,Instituto Nacional de Derechos Humanos (INDH),,Maule,Talca,,,,,,,,,,,Las comunas de San Javier y Cauquenes son las más afectadas por las operaciones de la empresa Agrícola Coexca -que según denuncian los/as
